subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool	license	mapping_set_title	mapping_set_version	mapping_set_id
MESH:D000077204	Temozolomide	skos:exactMatch		CHEBI:72564	temozolomide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077205	Pioglitazone	skos:exactMatch		CHEBI:8228	pioglitazone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077206	Gabapentin	skos:exactMatch		CHEBI:42797	gabapentin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077208	Remifentanil	skos:exactMatch		CHEBI:8802	remifentanil	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077209	Decitabine	skos:exactMatch		CHEBI:50131	5-aza-2'-deoxycytidine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077210	Sunitinib	skos:exactMatch		CHEBI:38940	sunitinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077213	Lamotrigine	skos:exactMatch		CHEBI:6367	lamotrigine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077222	Limonene	skos:exactMatch		CHEBI:15384	limonene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077235	Vinorelbine	skos:exactMatch		CHEBI:480999	vinorelbine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077236	Topiramate	skos:exactMatch		CHEBI:63631	topiramate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077237	Arsenic Trioxide	skos:exactMatch		CHEBI:30621	diarsenic trioxide	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077239	Meloxicam	skos:exactMatch		CHEBI:6741	meloxicam	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077261	Carvedilol	skos:exactMatch		CHEBI:3441	carvedilol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077265	Donepezil	skos:exactMatch		CHEBI:53289	donepezil	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077266	Moxifloxacin	skos:exactMatch		CHEBI:63611	moxifloxacin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077267	Fulvestrant	skos:exactMatch		CHEBI:31638	fulvestrant	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077268	Pamidronate	skos:exactMatch		CHEBI:7903	pamidronate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077269	Lenalidomide	skos:exactMatch		CHEBI:63791	lenalidomide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077270	Exenatide	skos:exactMatch		CHEBI:64073	exendin-4	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077271	Imiquimod	skos:exactMatch		CHEBI:36704	imiquimod	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077276	Lycopene	skos:exactMatch		CHEBI:15948	lycopene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077287	Levetiracetam	skos:exactMatch		CHEBI:6437	levetiracetam	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077288	Troglitazone	skos:exactMatch		CHEBI:9753	troglitazone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077289	Letrozole	skos:exactMatch		CHEBI:6413	letrozole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077290	Harmala Alkaloids	skos:exactMatch		CHEBI:61379	harmala alkaloid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077291	Terbinafine	skos:exactMatch		CHEBI:9448	terbinafine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077300	Bosentan	skos:exactMatch		CHEBI:51450	bosentan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077332	Artesunate	skos:exactMatch		CHEBI:63918	artesunate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077333	Telmisartan	skos:exactMatch		CHEBI:9434	telmisartan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077334	Zolpidem	skos:exactMatch		CHEBI:10125	zolpidem	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077335	Desflurane	skos:exactMatch		CHEBI:4445	desflurane	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077336	Caspofungin	skos:exactMatch		CHEBI:474180	caspofungin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077337	Vorinostat	skos:exactMatch		CHEBI:45716	vorinostat	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077338	Latanoprost	skos:exactMatch		CHEBI:6384	latanoprost	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077339	Leflunomide	skos:exactMatch		CHEBI:6402	leflunomide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077340	Fluvastatin	skos:exactMatch		CHEBI:38561	fluvastatin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077341	Lapatinib	skos:exactMatch		CHEBI:49603	lapatinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077362	Verteporfin	skos:exactMatch		CHEBI:32293	verteporfin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077384	Anastrozole	skos:exactMatch		CHEBI:2704	anastrozole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077402	Pantoprazole	skos:exactMatch		CHEBI:7915	pantoprazole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077403	Orlistat	skos:exactMatch		CHEBI:94686	orlistat	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077405	Irbesartan	skos:exactMatch		CHEBI:5959	irbesartan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077407	Cilostazol	skos:exactMatch		CHEBI:31401	cilostazol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077408	Modafinil	skos:exactMatch		CHEBI:31859	modafinil	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077409	Tamsulosin	skos:exactMatch		CHEBI:9398	tamsulosin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077422	Enrofloxacin	skos:exactMatch		CHEBI:35720	enrofloxacin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077423	Polidocanol	skos:exactMatch		CHEBI:46859	polidocanol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077425	Fondaparinux	skos:exactMatch		CHEBI:61033	fondaparinux	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077430	Nabumetone	skos:exactMatch		CHEBI:7443	nabumetone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077431	Oxaprozin	skos:exactMatch		CHEBI:7822	oxaprozin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077432	Tapentadol	skos:exactMatch		CHEBI:135935	tapentadol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077443	Acamprosate	skos:exactMatch		CHEBI:51041	acamprosate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077465	Cabergoline	skos:exactMatch		CHEBI:3286	cabergoline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077466	Tirofiban	skos:exactMatch		CHEBI:9605	tirofiban	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077483	Valacyclovir	skos:exactMatch		CHEBI:35854	valacyclovir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077484	Vemurafenib	skos:exactMatch		CHEBI:63637	vemurafenib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077486	Ticagrelor	skos:exactMatch		CHEBI:68558	ticagrelor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077487	Pramipexole	skos:exactMatch		CHEBI:8356	pramipexole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077489	Piperazine	skos:exactMatch		CHEBI:28568	piperazine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077525	Cefdinir	skos:exactMatch		CHEBI:3485	cefdinir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077526	Tropisetron	skos:exactMatch		CHEBI:32269	tropisetron	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077543	Deferiprone	skos:exactMatch		CHEBI:68554	deferiprone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077545	Eplerenone	skos:exactMatch		CHEBI:31547	eplerenone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077547	Crizotinib	skos:exactMatch		CHEBI:64310	crizotinib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077549	Artemether	skos:exactMatch		CHEBI:195280	artemether	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077551	Micafungin	skos:exactMatch		CHEBI:600520	micafungin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077553	Edaravone	skos:exactMatch		CHEBI:31530	edaravone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077554	Levobupivacaine	skos:exactMatch		CHEBI:6149	levobupivacaine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077560	Enfuvirtide	skos:exactMatch		CHEBI:608828	enfuvirtide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077562	Valganciclovir	skos:exactMatch		CHEBI:63635	valganciclovir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077582	Amisulpride	skos:exactMatch		CHEBI:64045	amisulpride	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077583	Quinapril	skos:exactMatch		CHEBI:8713	quinapril	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D000077585	Terlipressin	skos:exactMatch		CHEBI:135905	terlipressin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
