subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool
MESH:C087930	isobrucine	skos:exactMatch	CHEBI:132660	isobrucine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C438914	icajine	skos:exactMatch	CHEBI:132668	icajine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C083068	strychnine N-oxide	skos:exactMatch	CHEBI:132703	strychnine N-oxide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C009320	stepharine	skos:exactMatch	CHEBI:132715	stepharine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:D057886	bleaching agent	skos:exactMatch	CHEBI:132717	Bleaching Agents	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C046294	bianfugenine	skos:exactMatch	CHEBI:132719	bianfugenine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C483477	N-arachidonoyl-gamma-aminobutyric acid	skos:exactMatch	CHEBI:132722	N-arachidonoyl-gamma-amino-butyric acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C049051	ferric pyrophosphate	skos:exactMatch	CHEBI:132767	ferric pyrophosphate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C042713	paeoniflorigenone	skos:exactMatch	CHEBI:132788	paeoniflorigenone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C494902	lactiflorin	skos:exactMatch	CHEBI:132792	lactiflorin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C014959	albiflorin	skos:exactMatch	CHEBI:132793	albiflorin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C044909	pinen-10-yl vicianoside	skos:exactMatch	CHEBI:132794	pinen-10-yl vicianoside	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C509426	2-methylquinoxaline-6-carboxylic acid	skos:exactMatch	CHEBI:132798	2-methylquinoxaline-6-carboxylic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C052307	2-methylquinoxaline	skos:exactMatch	CHEBI:132812	2-methylquinoxaline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C013258	spathulenol	skos:exactMatch	CHEBI:132824	spathulenol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C050784	versicolactone B	skos:exactMatch	CHEBI:132826	versicolactone B	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C400760	clodinafop	skos:exactMatch	CHEBI:132841	clodinafop	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C060397	viscumneoside III	skos:exactMatch	CHEBI:132857	viscumneoside III	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C060779	viscumneoside IV	skos:exactMatch	CHEBI:132858	viscumneoside IV	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C060398	viscumneoside V	skos:exactMatch	CHEBI:132859	viscumneoside V	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C060401	viscumneoside VI	skos:exactMatch	CHEBI:132860	viscumneoside VI	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C067950	viscumneoside VII	skos:exactMatch	CHEBI:132861	viscumneoside VII	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C052749	corianin	skos:exactMatch	CHEBI:132864	corianin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C062662	deoxyfuconojirimycin	skos:exactMatch	CHEBI:132866	deoxyfuconojirimycin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000628730	graphene oxide	skos:exactMatch	CHEBI:132889	graphene oxide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C060802	fangchinoline	skos:exactMatch	CHEBI:132893	fangchinoline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C049410	oxofangchirine	skos:exactMatch	CHEBI:132895	oxofangchirine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C050002	benazolin-ethyl	skos:exactMatch	CHEBI:132897	benazolin-ethyl	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C576548	isorhamnetin 3-O-robinobioside	skos:exactMatch	CHEBI:132898	isorhamnetin 3-O-robinobioside	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C487643	oplodiol	skos:exactMatch	CHEBI:132903	oplodiol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C561036	clodinafop-propargyl	skos:exactMatch	CHEBI:132921	clodinafop-propargyl	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000622107	SH-11037	skos:exactMatch	CHEBI:132925	SH-11037	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C025113	alpha-putrescinylthymine	skos:exactMatch	CHEBI:132931	alpha-putrescinylthymine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C578009	grazoprevir	skos:exactMatch	CHEBI:132975	grazoprevir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C004294	acridine half-mustard	skos:exactMatch	CHEBI:132980	acridine half-mustard	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000604171	velpatasvir	skos:exactMatch	CHEBI:133009	velpatasvir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C482793	brivaracetam	skos:exactMatch	CHEBI:133013	brivaracetam	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C510793	pimavanserin	skos:exactMatch	CHEBI:133017	pimavanserin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C579720	venetoclax	skos:exactMatch	CHEBI:133021	venetoclax	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C575157	lifitegrast	skos:exactMatch	CHEBI:133023	lifitegrast	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C447862	clofencet	skos:exactMatch	CHEBI:133104	clofencet	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000609985	lugdunin	skos:exactMatch	CHEBI:133127	lugdunin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C108732	methyl beta-cyclodextrin	skos:exactMatch	CHEBI:133151	methyl-beta-cyclodextrin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000620980	quininib	skos:exactMatch	CHEBI:133170	quininib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C003013	2-oxindole-3-acetic acid	skos:exactMatch	CHEBI:133221	2-oxindole-3-acetic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C008400	5-methoxyindole-2-carboxylic acid	skos:exactMatch	CHEBI:133222	5-methoxyindole-2-carboxylic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C017953	tetramethylpyrazine	skos:exactMatch	CHEBI:133246	tetramethylpyrazine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C063855	microcystin RR	skos:exactMatch	CHEBI:133296	microcystin RR	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C560328	sulfoxaflor	skos:exactMatch	CHEBI:133305	sulfoxaflor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C095608	etheroleic acid	skos:exactMatch	CHEBI:133329	etheroleic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C042584	nickel-zinc ferrite	skos:exactMatch	CHEBI:133340	nickel-zinc ferrite	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C529776	8-prenyldaidzein	skos:exactMatch	CHEBI:133373	8-prenyldaidzein	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C518369	9,10-epoxy-18-hydroxyoctadecanoic acid	skos:exactMatch	CHEBI:133381	9,10-epoxy-18-hydroxyoctadecanoic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C529896	Ki11502	skos:exactMatch	CHEBI:133397	Ki11502	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C464747	dihydrogenistin	skos:exactMatch	CHEBI:133413	dihydrogenistin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C511387	N-acetylkynurenine	skos:exactMatch	CHEBI:133592	N-acetyl-kynurenine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C048267	valanimycin	skos:exactMatch	CHEBI:133621	valanimycin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C031468	mesoporphyrin IX	skos:exactMatch	CHEBI:133626	mesoporphyrin IX	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C047376	methyl linolenate	skos:exactMatch	CHEBI:133634	methyl linolenate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C519073	stearonitrile	skos:exactMatch	CHEBI:133638	stearonitrile	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C066614	5-bromotryptophan	skos:exactMatch	CHEBI:133686	5-bromotryptophan	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C442432	arachidonoylcholine	skos:exactMatch	CHEBI:133694	arachidonoylcholine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000613907	aurasperone B	skos:exactMatch	CHEBI:133756	aurasperone B	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C507895	fonsecinone A	skos:exactMatch	CHEBI:133759	fonsecinone A	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C522144	pyranonigrin A	skos:exactMatch	CHEBI:133779	pyranonigrin A	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C587979	pyranonigrin E	skos:exactMatch	CHEBI:133787	pyranonigrin E	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C096925	BMS-192548	skos:exactMatch	CHEBI:133806	BMS 192548	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C010679	anisindione	skos:exactMatch	CHEBI:133809	anisindione	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C577044	HG-9-91-01	skos:exactMatch	CHEBI:133818	HG-9-91-01	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C076287	fumonisin B4	skos:exactMatch	CHEBI:133832	fumonisin B4	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C009999	benznidazole	skos:exactMatch	CHEBI:133833	benzonidazole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000595675	yanuthone D	skos:exactMatch	CHEBI:133841	yanuthone D	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C503028	aspernigrin A	skos:exactMatch	CHEBI:133846	aspernigrin A	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C119285	6,8-difluoro-4-methylumbelliferyl phosphate	skos:exactMatch	CHEBI:133848	6,8-difluoro-4-methylumbelliferyl phosphate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000622232	afidopyropen	skos:exactMatch	CHEBI:133859	afidopyropen	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C406593	coprogen B	skos:exactMatch	CHEBI:133863	coprogen B	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C107181	4-(methoxymethyl)phenol	skos:exactMatch	CHEBI:133885	4-(methoxymethyl)phenol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C406682	eucommiol	skos:exactMatch	CHEBI:133889	eucommiol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C053310	methanesulfinic acid	skos:exactMatch	CHEBI:133897	methanesulfinic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C517667	hypothiocyanous acid	skos:exactMatch	CHEBI:133907	hypothiocyanous acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C005452	piperazine adipate	skos:exactMatch	CHEBI:133924	piperazine adipate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C469528	nigerloxin	skos:exactMatch	CHEBI:133971	nigerloxin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000606086	flupyradifurone	skos:exactMatch	CHEBI:133997	flupyradifurone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C417924	cohibin C	skos:exactMatch	CHEBI:134015	cohibin C	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C417925	cohibin D	skos:exactMatch	CHEBI:134016	cohibin D	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C534124	N-palmitoyl dopamine	skos:exactMatch	CHEBI:134058	N-palmitoyl dopamine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C548017	fumonisin B6	skos:exactMatch	CHEBI:134060	fumonisin B6	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C039920	arsenocholine	skos:exactMatch	CHEBI:134092	arsenocholine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C086401	polybromodiphenyl ether	skos:exactMatch	CHEBI:134094	pentabromodiphenyl ether	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C015196	N(2),3-ethenoguanine	skos:exactMatch	CHEBI:134095	N(2),3-ethenoguanine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C021223	O(4)-methylthymine	skos:exactMatch	CHEBI:134100	O-4-methylthymine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C442621	filiformin	skos:exactMatch	CHEBI:134183	filiformin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C470213	capsiate	skos:exactMatch	CHEBI:134190	capsiate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C035563	2-methylserine	skos:exactMatch	CHEBI:134206	2-methylserine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000591672	deoxycohumulone	skos:exactMatch	CHEBI:134353	deoxycohumulone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C006463	allylic alcohol	skos:exactMatch	CHEBI:134361	allyl alcohol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C088142	5-chloromuconolactone	skos:exactMatch	CHEBI:134415	5-chloromuconolactone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C095531	20-carboxyleukotriene E4	skos:exactMatch	CHEBI:134517	20-carboxyleukotriene E4	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C045176	succinyl lactate	skos:exactMatch	CHEBI:134544	succinyl lactate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C028725	leukotriene D3	skos:exactMatch	CHEBI:134627	leukotriene D-3	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C543085	crisaborole	skos:exactMatch	CHEBI:134677	crisaborole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C531549	rucaparib	skos:exactMatch	CHEBI:134689	rucaparib	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C051743	acromelic acid A	skos:exactMatch	CHEBI:134690	acromelic acid A	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C018866	cefathiamidine	skos:exactMatch	CHEBI:134698	cefathiamidine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C549349	opicapone	skos:exactMatch	CHEBI:134699	opicapone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C008351	mepiprazole	skos:exactMatch	CHEBI:134701	mepiprazole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C448680	etimicin	skos:exactMatch	CHEBI:134705	etimicin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C516975	pitolisant	skos:exactMatch	CHEBI:134709	pitolisant	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C113749	olanexidine	skos:exactMatch	CHEBI:134712	olanexidine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000595449	trelagliptin	skos:exactMatch	CHEBI:134715	trelagliptin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000591922	brexpiprazole	skos:exactMatch	CHEBI:134716	brexpiprazole	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C000858	decamethoxine	skos:exactMatch	CHEBI:134717	decamethoxine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C092797	safinamide	skos:exactMatch	CHEBI:134718	safinamide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C519491	ceftolozane	skos:exactMatch	CHEBI:134719	ceftolozane	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C120953	imidafenacin	skos:exactMatch	CHEBI:134720	imidafenacin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C520092	cetilistat	skos:exactMatch	CHEBI:134721	cetilistat	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C571889	asunaprevir	skos:exactMatch	CHEBI:134723	asunaprevir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C572941	ipragliflozin	skos:exactMatch	CHEBI:134724	ipragliflozin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C111599	istradefylline	skos:exactMatch	CHEBI:134726	istradefylline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C004343	mebanazine	skos:exactMatch	CHEBI:134728	mebanazine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C086979	umifenovir	skos:exactMatch	CHEBI:134730	umifenovir	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C046818	ethacizine	skos:exactMatch	CHEBI:134732	ethacizine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C060390	antimony pentasulfide	skos:exactMatch	CHEBI:134733	antimony pentasulfide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C046842	etilefrine pivalate	skos:exactMatch	CHEBI:134737	etilefrine pivalate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C476223	laquinimod	skos:exactMatch	CHEBI:134738	laquinimod	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C570223	glycerol phenylbutyrate	skos:exactMatch	CHEBI:134745	glycerol phenylbutyrate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C014742	quifenadine	skos:exactMatch	CHEBI:134746	quifenadine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C059921	tedisamil	skos:exactMatch	CHEBI:134747	tedisamil	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C006649	methylatropine	skos:exactMatch	CHEBI:134749	methylatropine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C049935	avobenzone	skos:exactMatch	CHEBI:134751	avobenzone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C004347	methylpentynol	skos:exactMatch	CHEBI:134752	methylpentynol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C065369	tuaminoheptane	skos:exactMatch	CHEBI:134753	tuaminoheptane	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C571835	methylhexaneamine	skos:exactMatch	CHEBI:134754	methylhexaneamine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C084587	fluroxene	skos:exactMatch	CHEBI:134757	fluroxene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C008783	pentaerythritol	skos:exactMatch	CHEBI:134760	pentaerythritol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C008473	methyl nicotinate	skos:exactMatch	CHEBI:134761	methyl nicotinate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C020375	isaxonine	skos:exactMatch	CHEBI:134762	isaxonine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C028530	furtrethonium	skos:exactMatch	CHEBI:134764	furtrethonium	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C008192	isometheptene	skos:exactMatch	CHEBI:134765	isometheptene	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C013459	cyclopentamine	skos:exactMatch	CHEBI:134766	cyclopentamine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C045179	valnoctamide	skos:exactMatch	CHEBI:134767	valnoctamide	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C100111	emylcamate	skos:exactMatch	CHEBI:134769	emylcamate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C015088	cresatin	skos:exactMatch	CHEBI:134772	cresatin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C084776	pheniprazine	skos:exactMatch	CHEBI:134773	pheniprazine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C005832	tisopurine	skos:exactMatch	CHEBI:134776	tisopurine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C005310	norfenefrine	skos:exactMatch	CHEBI:134779	norfenefrine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C084814	propylhexedrine	skos:exactMatch	CHEBI:134783	propylhexedrine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C073332	nifuroxime	skos:exactMatch	CHEBI:134784	nifuroxime	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C040619	oxiracetam	skos:exactMatch	CHEBI:134788	oxiracetam	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C065957	carsalam	skos:exactMatch	CHEBI:134794	carsalam	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C033648	cicrotoic acid	skos:exactMatch	CHEBI:134801	cicrotoic acid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C003316	sobrerol	skos:exactMatch	CHEBI:134802	sobrerol	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C005804	terpin	skos:exactMatch	CHEBI:134806	terpin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C034349	metamfepramone	skos:exactMatch	CHEBI:134812	metamfepramone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C005157	methoxyphenamine	skos:exactMatch	CHEBI:134817	methoxyphenamine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C005786	teflurane	skos:exactMatch	CHEBI:134819	teflurane	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C040224	adrenalone	skos:exactMatch	CHEBI:134821	adrenalone	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C026055	oxilofrine	skos:exactMatch	CHEBI:134822	oxilofrine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C001343	hexapropymate	skos:exactMatch	CHEBI:134823	hexapropymate	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C004943	guanacline	skos:exactMatch	CHEBI:134825	guanacline	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C014017	guanazodine	skos:exactMatch	CHEBI:134828	guanazodine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
MESH:C004646	capuride	skos:exactMatch	CHEBI:134831	capuride	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346		
