# curie_map:
#   APO: http://purl.obolibrary.org/obo/APO_
#   DDPHENO: http://purl.obolibrary.org/obo/DDPHENO_
#   FBcv: http://purl.obolibrary.org/obo/FBcv_
#   FYPO: http://purl.obolibrary.org/obo/FYPO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MP: http://purl.obolibrary.org/obo/MP_
#   PHIPO: http://purl.obolibrary.org/obo/PHIPO_
#   PLANP: http://purl.obolibrary.org/obo/PLANP_
#   WBPhenotype: http://purl.obolibrary.org/obo/WBPhenotype_
#   XPO: http://purl.obolibrary.org/obo/XPO_
#   ZP: http://purl.obolibrary.org/obo/ZP_
#   obo: http://purl.obolibrary.org/obo/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_description: A manual matching pipeline maintained by the Monarch Initiative.
# mapping_set_id: http://w3id.org/sssom/commons/monarch/upheno-lexical-oak.sssom.tsv
# object_source: obo:mp
# subject_source: obo:hp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source
DDPHENO:0001218	aberrant organelle localization (DDPHENO)	skos:exactMatch	FYPO:0006329	abnormal organelle localization (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001220	aberrant nucleus localization (DDPHENO)	skos:exactMatch	FYPO:0000517	abnormal nucleus localization (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001224	aberrant positive chemotaxis (DDPHENO)	skos:exactMatch	WBPhenotype:0000635	positive chemotaxis variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001225	aberrant negative chemotaxis (DDPHENO)	skos:exactMatch	WBPhenotype:0000481	negative chemotaxis variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001231	abolished protein secretion (DDPHENO)	skos:exactMatch	PHIPO:0001090	abolished protein secretion (PHIPO)	semapv:LexicalMatching	obo:ddpheno	obo:phipo
DDPHENO:0001234	aberrant mitochondrion organization (DDPHENO)	skos:exactMatch	FYPO:0000809	abnormal mitochondrion organization (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001241	aberrant protein level (DDPHENO)	skos:exactMatch	MP:0008469	abnormal protein level (MPO)	semapv:LexicalMatching	obo:ddpheno	obo:mp
DDPHENO:0001242	decreased protein level (DDPHENO)	skos:exactMatch	FYPO:0000835	decreased protein level (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001243	increased protein level (DDPHENO)	skos:exactMatch	FYPO:0000836	increased protein level (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001247	aberrant protein methylation (DDPHENO)	skos:exactMatch	WBPhenotype:0001383	protein methylation variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001256	increased catalytic activity (DDPHENO)	skos:exactMatch	PHIPO:0000437	increased catalytic activity (PHIPO)	semapv:LexicalMatching	obo:ddpheno	obo:phipo
DDPHENO:0001257	decreased catalytic activity (DDPHENO)	skos:exactMatch	FYPO:0000663	decreased catalytic activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001267	aberrant cell death (DDPHENO)	skos:exactMatch	WBPhenotype:0000729	cell death variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001267	aberrant cell death (DDPHENO)	skos:exactMatch	FBcv:0000424	abnormal cell death (DPO)	semapv:LexicalMatching	obo:ddpheno	obo:fbcv
DDPHENO:0001282	increased adenylate cyclase activity (DDPHENO)	skos:exactMatch	FYPO:0001842	increased adenylyl cyclase activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001285	decreased adenylate cyclase activity (DDPHENO)	skos:exactMatch	FYPO:0001868	decreased adenylyl cyclase activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001293	abolished adenylate cyclase activity (DDPHENO)	skos:exactMatch	FYPO:0001869	abolished adenylyl cyclase activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001303	aberrant regulation of catalytic activity (DDPHENO)	skos:exactMatch	FYPO:0004916	abnormal regulation of catalytic activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001317	aberrant protein modification (DDPHENO)	skos:exactMatch	WBPhenotype:0001382	protein modification variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001317	aberrant protein modification (DDPHENO)	skos:exactMatch	PHIPO:0001118	abnormal protein modification (PHIPO)	semapv:LexicalMatching	obo:ddpheno	obo:phipo
DDPHENO:0001326	increased protein modification (DDPHENO)	skos:exactMatch	FYPO:0002499	increased protein modification (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001327	decreased protein modification (DDPHENO)	skos:exactMatch	FYPO:0002498	decreased protein modification (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001328	abolished protein modification (DDPHENO)	skos:exactMatch	FYPO:0002497	abolished protein modification (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001331	aberrant catalase activity (DDPHENO)	skos:exactMatch	MP:0011592	abnormal catalase activity (MPO)	semapv:LexicalMatching	obo:ddpheno	obo:mp
DDPHENO:0001332	abolished catalase activity (DDPHENO)	skos:exactMatch	FYPO:0001105	abolished catalase activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001333	decreased catalase activity (DDPHENO)	skos:exactMatch	FYPO:0003387	decreased catalase activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001334	increased catalase activity (DDPHENO)	skos:exactMatch	MP:0011593	increased catalase activity (MPO)	semapv:LexicalMatching	obo:ddpheno	obo:mp
DDPHENO:0001335	aberrant protein localization to plasma membrane (DDPHENO)	skos:exactMatch	FYPO:0004838	abnormal protein localization to plasma membrane (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001336	aberrant protein localization to nucleus (DDPHENO)	skos:exactMatch	PHIPO:0000244	abnormal protein localization to nucleus (PHIPO)	semapv:LexicalMatching	obo:ddpheno	obo:phipo
DDPHENO:0001340	decreased protein localization to nucleus (DDPHENO)	skos:exactMatch	FYPO:0004455	decreased protein localization to nucleus (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001341	increased protein localization to nucleus (DDPHENO)	skos:exactMatch	FYPO:0004456	increased protein localization to nucleus (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001342	aberrant protein phosphorylation (DDPHENO)	skos:exactMatch	FYPO:0002677	abnormal protein phosphorylation (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001343	increased protein phosphorylation (DDPHENO)	skos:exactMatch	FYPO:0002680	increased protein phosphorylation (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001344	decreased protein phosphorylation (DDPHENO)	skos:exactMatch	PHIPO:0001120	decreased protein phosphorylation (PHIPO)	semapv:LexicalMatching	obo:ddpheno	obo:phipo
DDPHENO:0001376	increased glycogen level (DDPHENO)	skos:exactMatch	MP:0005440	increased glycogen level (MPO)	semapv:LexicalMatching	obo:ddpheno	obo:mp
DDPHENO:0001389	aberrant protein localization to cytoplasm (DDPHENO)	skos:exactMatch	FYPO:0006098	abnormal protein localization to cytoplasm (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001390	increased protein localization to cytoplasm (DDPHENO)	skos:exactMatch	FYPO:0006552	increased protein localization to cytoplasm (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001391	decreased protein localization to cytoplasm (DDPHENO)	skos:exactMatch	FYPO:0006099	decreased protein localization to cytoplasm (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001394	abolished protein localization to plasma membrane (DDPHENO)	skos:exactMatch	PHIPO:0001028	abolished protein localization to plasma membrane (PHIPO)	semapv:LexicalMatching	obo:ddpheno	obo:phipo
DDPHENO:0001418	aberrant cell cycle (DDPHENO)	skos:exactMatch	FYPO:0000011	abnormal cell cycle (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001422	aberrant mitotic sister chromatid segregation (DDPHENO)	skos:exactMatch	WBPhenotype:0001378	mitotic chromosome segregation variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001422	aberrant mitotic sister chromatid segregation (DDPHENO)	skos:exactMatch	FYPO:0000141	abnormal mitotic sister chromatid segregation (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001432	delayed sporulation (DDPHENO)	skos:exactMatch	FYPO:0000587	delayed onset of sporulation (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001432	delayed sporulation (DDPHENO)	skos:exactMatch	PHIPO:0000053	delayed asexual sporulation (PHIPO)	semapv:LexicalMatching	obo:ddpheno	obo:phipo
DDPHENO:0001435	decreased histone deacetylase activity (DDPHENO)	skos:exactMatch	FYPO:0003704	decreased histone deacetylase activity (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001437	aberrant necrotic cell death (DDPHENO)	skos:exactMatch	WBPhenotype:0000415	necrotic cell death variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001448	decreased actin filament depolymerization (DDPHENO)	skos:exactMatch	FYPO:0006029	decreased actin filament depolymerization (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001450	abolished protein phosphorylation (DDPHENO)	skos:exactMatch	FYPO:0002678	abolished protein phosphorylation (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001481	aberrant actin cytoskeleton organization (DDPHENO)	skos:exactMatch	FYPO:0004803	abnormal actin cytoskeleton organization (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001486	aberrant mitotic spindle elongation (DDPHENO)	skos:exactMatch	FYPO:0000131	abnormal mitotic spindle elongation (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001487	delayed mitotic spindle elongation (DDPHENO)	skos:exactMatch	FYPO:0002636	delayed onset of mitotic spindle elongation (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001497	abolished protein localization to cell surface (DDPHENO)	skos:exactMatch	FYPO:0002815	abolished protein localization to cell surface (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001499	increased protein localization to cell surface (DDPHENO)	skos:exactMatch	FYPO:0005173	increased protein localization to cell surface (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001500	aberrant protein stabilization (DDPHENO)	skos:exactMatch	WBPhenotype:0001806	protein stabilization variant (WBP)	semapv:LexicalMatching	obo:ddpheno	obo:wbphenotype
DDPHENO:0001507	aberrant protein localization to cell cortex (DDPHENO)	skos:exactMatch	FYPO:0006867	abnormal protein localization to cell cortex (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001511	aberrant protein localization to cell surface (DDPHENO)	skos:exactMatch	FYPO:0002814	abnormal protein localization to cell surface (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001513	aberrant protein localization to microtubule organizing center (DDPHENO)	skos:exactMatch	FYPO:0005702	abnormal protein localization to microtubule organizing center (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
DDPHENO:0001519	decreased mitochondrial fission (DDPHENO)	skos:exactMatch	MP:0006039	decreased mitochondrial fission (MPO)	semapv:LexicalMatching	obo:ddpheno	obo:mp
DDPHENO:0001536	aberrant nucleus organization (DDPHENO)	skos:exactMatch	FYPO:0000810	abnormal nucleus organization (FYPO)	semapv:LexicalMatching	obo:ddpheno	obo:fypo
FBcv:0000002	abnormal thermotaxis (DPO)	skos:exactMatch	WBPhenotype:0002513	thermotaxis variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000324	abnormal dorsal/ventral axis specification (DPO)	skos:exactMatch	XPO:0103443	abnormal dorsal/ventral axis specification (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0000351	lethal (DPO)	skos:exactMatch	WBPhenotype:0000062	lethal (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000355	abnormal eye color (DPO)	skos:exactMatch	ZP:0002292	eye color, abnormal (ZPO)	semapv:LexicalMatching	obo:fbcv	obo:zp
FBcv:0000358	decreased body size (DPO)	skos:exactMatch	FBcv:0007508	decreased size (DPO)	semapv:LexicalMatching	obo:fbcv	obo:fbcv
FBcv:0000360	decreased cell size (DPO)	skos:exactMatch	FYPO:0000023	small cell (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000364	sterile (DPO)	skos:exactMatch	APO:0000045	sterile (APO)	semapv:LexicalMatching	obo:fbcv	obo:apo
FBcv:0000364	sterile (DPO)	skos:exactMatch	FYPO:0000280	sterile (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000365	semi-sterile (DPO)	skos:exactMatch	MP:0001921	reduced fertility (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000366	female sterile (DPO)	skos:exactMatch	MP:0001926	female infertility (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000370	male sterile (DPO)	skos:exactMatch	HP:0003251	Male infertility (HPO)	semapv:LexicalMatching	obo:fbcv	obo:hp
FBcv:0000384	abnormal aging (DPO)	skos:exactMatch	WBPhenotype:0001739	aging variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000387	abnormal behavior (DPO)	skos:exactMatch	WBPhenotype:0000517	behavior phenotype (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000390	hypoactive (DPO)	skos:exactMatch	MP:0031392	hypoactivity (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000392	hyperactive (DPO)	skos:exactMatch	HP:0000752	Hyperactivity (HPO)	semapv:LexicalMatching	obo:fbcv	obo:hp
FBcv:0000395	abnormal locomotor rhythm (DPO)	skos:exactMatch	MP:0020477	abnormal locomotor circadian rhythm (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000399	abnormal courtship behavior (DPO)	skos:exactMatch	XPO:0131400	abnormal courtship behavior (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0000400	abnormal mating (DPO)	skos:exactMatch	FYPO:0000031	abnormal mating (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000407	abnormal auditory perception (DPO)	skos:exactMatch	MP:0001963	abnormal hearing physiology (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000411	abnormal visual behavior (DPO)	skos:exactMatch	XPO:0131404	abnormal visual behavior (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0000413	abnormal phototaxis (DPO)	skos:exactMatch	DDPHENO:0000222	aberrant phototaxis (DDPHENO)	semapv:LexicalMatching	obo:fbcv	obo:ddpheno
FBcv:0000413	abnormal phototaxis (DPO)	skos:exactMatch	WBPhenotype:0001787	phototaxis defective (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000414	abnormal locomotor behavior (DPO)	skos:exactMatch	MP:0001392	abnormal locomotor behavior (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000419	abnormal feeding behavior (DPO)	skos:exactMatch	XPO:0131408	abnormal feeding behavior (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0000419	abnormal feeding behavior (DPO)	skos:exactMatch	MP:0001431	abnormal eating behavior (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000420	abnormal grooming behavior (DPO)	skos:exactMatch	MP:0001440	abnormal grooming behavior (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000421	abnormal touch response (DPO)	skos:exactMatch	WBPhenotype:0000315	mechanosensation variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000423	abnormal DNA repair (DPO)	skos:exactMatch	FYPO:0006567	abnormal DNA repair (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000424	abnormal cell death (DPO)	skos:exactMatch	MP:0000313	abnormal cell death (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000424	abnormal cell death (DPO)	skos:exactMatch	DDPHENO:0001267	aberrant cell death (DDPHENO)	semapv:LexicalMatching	obo:fbcv	obo:ddpheno
FBcv:0000425	increased cell death (DPO)	skos:exactMatch	MP:0012556	increased cell death (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000425	increased cell death (DPO)	skos:exactMatch	DDPHENO:0000231	increased cell death (DDPHENO)	semapv:LexicalMatching	obo:fbcv	obo:ddpheno
FBcv:0000426	decreased cell death (DPO)	skos:exactMatch	DDPHENO:0000237	decreased cell death (DDPHENO)	semapv:LexicalMatching	obo:fbcv	obo:ddpheno
FBcv:0000427	abnormal cell growth (DPO)	skos:exactMatch	WBPhenotype:0010001	cell growth variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000428	abnormal cell size (DPO)	skos:exactMatch	FYPO:0001127	abnormal cell size (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000429	abnormal cell shape (DPO)	skos:exactMatch	FYPO:0001126	abnormal cell shape (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000430	abnormal cell polarity (DPO)	skos:exactMatch	WBPhenotype:0000104	cell polarity variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000432	abnormal mitotic cell cycle (DPO)	skos:exactMatch	FYPO:0000059	abnormal mitotic cell cycle (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000433	abnormal cytokinesis (DPO)	skos:exactMatch	WBPhenotype:0002408	cytokinesis variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000433	abnormal cytokinesis (DPO)	skos:exactMatch	DDPHENO:0000149	aberrant cytokinesis (DDPHENO)	semapv:LexicalMatching	obo:fbcv	obo:ddpheno
FBcv:0000439	chemical resistant (DPO)	skos:exactMatch	WBPhenotype:0001502	chemical resistant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000451	abnormal wound healing (DPO)	skos:exactMatch	MP:0005023	abnormal wound healing (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000665	abnormal body size (DPO)	skos:exactMatch	MP:0003956	abnormal body size (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000668	abnormal cell adhesion (DPO)	skos:exactMatch	MP:0003566	abnormal cell adhesion (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0000671	abnormal cell cycle (DPO)	skos:exactMatch	FYPO:0000011	abnormal cell cycle (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000679	abnormal circadian behavior (DPO)	skos:exactMatch	WBPhenotype:0001712	circadian rhythm behavior variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000686	abnormal axis specification (DPO)	skos:exactMatch	XPO:0116433	abnormal axis specification (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0000709	abnormal cell number (DPO)	skos:exactMatch	WBPhenotype:0002173	cell number variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0000716	abnormal cell migration (DPO)	skos:exactMatch	XPO:0131704	abnormal cell migration (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0000718	decreased cell growth (DPO)	skos:exactMatch	FYPO:0004075	decreased cell growth (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000721	abnormal mating behavior (DPO)	skos:exactMatch	XPO:0131407	abnormal mating behavior (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0000723	neoplasia (DPO)	skos:exactMatch	HP:0002664	Neoplasm (HPO)	semapv:LexicalMatching	obo:fbcv	obo:hp
FBcv:0000725	abnormal oxidative stress response (DPO)	skos:exactMatch	FYPO:0000180	abnormal cellular response to oxidative stress (FYPO)	semapv:LexicalMatching	obo:fbcv	obo:fypo
FBcv:0000792	premature aging (DPO)	skos:exactMatch	MP:0003786	premature aging (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0001347	phenotype (DPO)	skos:exactMatch	PHIPO:0000505	phenotype (PHIPO)	semapv:LexicalMatching	obo:fbcv	obo:phipo
FBcv:0002033	lethal - all die during embryonic stage (DPO)	skos:exactMatch	WBPhenotype:0000050	embryonic lethal (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0006000	abnormal copulation (DPO)	skos:exactMatch	WBPhenotype:0000647	copulation variant (WBP)	semapv:LexicalMatching	obo:fbcv	obo:wbphenotype
FBcv:0007504	abnormal body weight (DPO)	skos:exactMatch	MP:0001259	abnormal body weight (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0007505	increased body weight (DPO)	skos:exactMatch	HP:0004324	Increased body weight (HPO)	semapv:LexicalMatching	obo:fbcv	obo:hp
FBcv:0007506	decreased body weight (DPO)	skos:exactMatch	MP:0001262	decreased body weight (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0007507	increased size (DPO)	skos:exactMatch	MP:0001264	increased body size (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0007508	decreased size (DPO)	skos:exactMatch	MP:0001265	decreased body size (MPO)	semapv:LexicalMatching	obo:fbcv	obo:mp
FBcv:0007508	decreased size (DPO)	skos:exactMatch	FBcv:0000358	decreased body size (DPO)	semapv:LexicalMatching	obo:fbcv	obo:fbcv
FBcv:0007515	increased feeding behavior (DPO)	skos:exactMatch	XPO:0141270	increased feeding behavior (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FBcv:0007516	decreased feeding behavior (DPO)	skos:exactMatch	XPO:0141275	decreased feeding behavior (XPO)	semapv:LexicalMatching	obo:fbcv	obo:xpo
FYPO:0000002	cell phenotype (FYPO)	skos:exactMatch	MP:0005384	cellular phenotype (MPO)	semapv:LexicalMatching	obo:fypo	obo:mp
FYPO:0000005	abnormal cell morphology (FYPO)	skos:exactMatch	WBPhenotype:0000533	cell morphology variant (WBP)	semapv:LexicalMatching	obo:fypo	obo:wbphenotype
FYPO:0000010	abolished cell-substrate adhesion (FYPO)	skos:exactMatch	DDPHENO:0000499	abolished cell-substrate adhesion (DDPHENO)	semapv:LexicalMatching	obo:fypo	obo:ddpheno
FYPO:0000011	abnormal cell cycle (FYPO)	skos:exactMatch	FBcv:0000671	abnormal cell cycle (DPO)	semapv:LexicalMatching	obo:fypo	obo:fbcv
FYPO:0000011	abnormal cell cycle (FYPO)	skos:exactMatch	DDPHENO:0001418	aberrant cell cycle (DDPHENO)	semapv:LexicalMatching	obo:fypo	obo:ddpheno
FYPO:0000023	small cell (FYPO)	skos:exactMatch	FBcv:0000360	decreased cell size (DPO)	semapv:LexicalMatching	obo:fypo	obo:fbcv
FYPO:0000029	abnormal chromosome segregation (FYPO)	skos:exactMatch	WBPhenotype:0000773	chromosome segregation variant (WBP)	semapv:LexicalMatching	obo:fypo	obo:wbphenotype
FYPO:0000031	abnormal mating (FYPO)	skos:exactMatch	MP:0002566	abnormal sexual interaction (MPO)	semapv:LexicalMatching	obo:fypo	obo:mp
FYPO:0000031	abnormal mating (FYPO)	skos:exactMatch	FBcv:0000400	abnormal mating (DPO)	semapv:LexicalMatching	obo:fypo	obo:fbcv
FYPO:0000032	abnormal cytokinesis (FYPO)	skos:exactMatch	MP:0013289	abnormal mitotic cytokinesis (MPO)	semapv:LexicalMatching	obo:fypo	obo:mp
FYPO:0000032	abnormal cytokinesis (FYPO)	skos:exactMatch	DDPHENO:0000149	aberrant cytokinesis (DDPHENO)	semapv:LexicalMatching	obo:fypo	obo:ddpheno
FYPO:0000039	growth auxotrophic for lysine (FYPO)	skos:exactMatch	PHIPO:0001076	growth auxotrophic for lysine (PHIPO)	semapv:LexicalMatching	obo:fypo	obo:phipo
FYPO:0000049	inviable cell (FYPO)	skos:exactMatch	PHIPO:0000019	inviable cell (PHIPO)	semapv:LexicalMatching	obo:fypo	obo:phipo
FYPO:0000051	abnormal meiosis (FYPO)	skos:exactMatch	MP:0001930	abnormal meiosis (MPO)	semapv:LexicalMatching	obo:fypo	obo:mp
FYPO:0000052	abnormal meiotic cell cycle (FYPO)	skos:exactMatch	PHIPO:0000983	abnormal meiotic cell cycle (PHIPO)	semapv:LexicalMatching	obo:fypo	obo:phipo
FYPO:0000054	abnormal microtubule cytoskeleton organization (FYPO)	skos:exactMatch	DDPHENO:0000413	aberrant microtubule cytoskeleton organization (DDPHENO)	semapv:LexicalMatching	obo:fypo	obo:ddpheno
FYPO:0000059	abnormal mitotic cell cycle (FYPO)	skos:exactMatch	FBcv:0000432	abnormal mitotic cell cycle (DPO)	semapv:LexicalMatching	obo:fypo	obo:fbcv
FYPO:0000063	abnormal DNA recombination (FYPO)	skos:exactMatch	WBPhenotype:0000742	DNA recombination variant (WBP)	semapv:LexicalMatching	obo:fypo	obo:wbphenotype
